Starting_locationID,Dropping_locationID,Weekday,Degree,Intercept,Power_1,Power_2,Power_3,Power_4,Power_5,Power_6,Power_7,Power_8,Power_9,Power_10,Power_11,Power_12,Power_13,Power_14,Power_15,Power_16,Power_17,Power_18,Power_19,Power_20
170,232,Tuesday,17,12.802029237087785,1.539643956181357e-78,2.1333789511698633e-44,-1.9442294522847716e-48,1.3725355049497644e-52,4.741040251208326e-74,3.149202461311501e-63,2.0582923469010964e-60,1.799968057578969e-57,1.4990026905531122e-54,1.1716968134671785e-51,8.389282968894069e-49,5.267882173781027e-46,2.6529503295916555e-43,8.372245162621804e-41,-1.903456649025871e-43,1.4389135104464263e-46,-3.618013995364671e-50
170,232,Wednesday,15,13.705699444235375,5.938539231767529e-66,-1.696755660845213e-39,-1.4398659932089336e-42,-5.640577587009413e-47,1.407568351913141e-61,6.775676836780377e-51,5.61852756525362e-48,4.356489900775225e-45,3.0898236787322875e-42,1.9209424404357646e-39,9.57823229830847e-37,2.993742680095305e-34,-6.8936155551206456e-37,5.273564112369674e-40,-1.3407203765680732e-43
170,232,Thursday,14,13.332488201798295,4.3585340906684267e-60,5.269227396601694e-35,2.54897506279082e-39,-1.5486768486510688e-44,1.5597040467863321e-55,3.71940162356055e-45,2.8690938729829136e-42,2.0228525043631824e-39,1.2498154197077691e-36,6.192987823876311e-34,1.9237401828822158e-31,-4.372537614849284e-34,3.3089386195619394e-37,-8.337568128832561e-41
170,232,Friday,3,10.694703377153978,0.004792755512756196,-6.572685862802951e-07,3.9335655050926797e-10
170,233,Saturday,5,4.641517063080127,-0.01841907541992875,5.750199593260161e-05,-5.96038382497275e-08,2.3282590066966618e-11,-2.322677846007318e-15
170,233,Sunday,7,3.9447771222002315,-1.2271761893492809e-12,1.449707230005056e-09,-7.040810321882336e-08,2.5280031890998546e-10,-3.2395720532943206e-13,1.7870849359389907e-16,-3.6223471674638606e-20
170,233,Monday,8,2.872789439405583,9.592186727351699e-18,-3.1564900482535155e-11,1.4738162624071554e-12,2.928104498257214e-10,-9.498729765766248e-13,1.18052756257342e-15,-6.601771348774267e-19,1.3924786614138082e-22
170,233,Tuesday,8,4.1263192986105475,5.9992773385780364e-18,1.967117803916293e-11,8.940718983442201e-13,1.7454690567659202e-10,-5.061386623889484e-13,5.595886438393417e-16,-2.787856115097134e-19,5.263006938601692e-23
170,233,Wednesday,5,5.0635054901222984,-0.023818770585334683,9.095515049981179e-05,-1.0352258701755865e-07,4.315853993447624e-11,-5.185596564195907e-15
170,233,Thursday,8,3.377945269999299,1.0245351864557376e-17,-4.826334326550551e-11,1.4896838346152369e-12,2.9168367916178534e-10,-9.134071592585807e-13,1.1047838065739172e-15,-6.0559040664777405e-19,1.2589975187831006e-22
170,233,Friday,8,3.4628954160980934,9.027253381364546e-18,1.0770423158122134e-11,1.2985768203127014e-12,2.516071086840038e-10,-7.709172326776027e-13,9.112500157125851e-16,-4.896489548502451e-19,1.0037463641879658e-22
170,234,Saturday,5,6.360391936568591,-0.029039253938201347,0.00010879692154404921,-1.4923814390913647e-07,9.416870826423225e-11,-2.3029389971653473e-14
170,234,Sunday,7,5.379219831325343,-2.107925655225026e-12,9.487552551451507e-11,-1.2726079130200536e-07,4.883898650468192e-10,-6.754723766700023e-13,4.0545887444466814e-16,-8.995785645712844e-20
170,234,Monday,8,1.7956568895104317,1.3828018246078654e-17,1.9088427435405278e-11,2.4478758710934634e-12,5.036541446111929e-10,-1.6404355673114858e-12,2.0500947966445853e-15,-1.1520677842050123e-18,2.4385036912518357e-22
170,234,Tuesday,9,3.3707836256713266,3.4328992543064833e-23,-1.9833992034945165e-15,1.1860122061104587e-17,3.957263875798965e-15,8.445015534089678e-13,-2.809052530511058e-15,3.529803710491082e-18,-1.9755873152201027e-21,4.141585168535662e-25
170,234,Wednesday,5,8.178715725961203,-0.09798625081134804,0.00042119285640091815,-6.571878626579323e-07,4.4403191065126654e-10,-1.1053151404523249e-13
170,234,Thursday,8,1.5767384989603572,1.7788865215705337e-17,3.865781996654973e-12,2.9901438148117935e-12,6.074277274870659e-10,-1.9899046917434827e-12,2.498707289182606e-15,-1.4082913962259636e-18,2.9840893767064564e-22
170,234,Friday,8,2.251426664131995,1.4488090802171205e-17,-2.2164522952439565e-11,2.300796571795182e-12,4.6186040206309517e-10,-1.4312084004808401e-12,1.6938851876049038e-15,-8.983760964773634e-19,1.7912408457899935e-22
170,236,Saturday,7,9.283060396917419,-3.1688860066339852e-12,-3.3087312051467905e-09,-1.9951515123332858e-07,8.681815522928803e-10,-1.2755750418206807e-12,7.878135982875365e-16,-1.7621852104868372e-19
170,236,Sunday,5,8.645579623376014,0.012918481690227407,-0.0001246772956723652,3.25129738921032e-07,-2.972048212203383e-10,8.856393163870404e-14
170,236,Monday,8,6.12133305097429,2.969673679710974e-17,1.0328457506576669e-11,5.332780806450832e-12,1.1162269246072882e-09,-3.5599667467023746e-12,4.3678843596572465e-15,-2.4219930836346482e-18,5.085058897075701e-22
170,236,Tuesday,5,12.53669381822747,-0.10697407090577227,0.000521501257420964,-7.844187975476583e-07,4.817467009082615e-10,-1.0671440518689811e-13
170,236,Wednesday,4,7.98659563886612,-0.023748138161705866,0.00017735289760475,-2.1526335727942236e-07,7.251595726671096e-11
170,236,Thursday,7,6.108471131782544,7.682114218703917e-12,-2.3566418081332228e-09,4.680007700019562e-07,-1.2672354084359426e-09,1.3699087457021732e-12,-6.955893223831482e-16,1.3830987243089252e-19
170,236,Friday,5,11.782794012982466,-0.08882921542031498,0.0004582919333028956,-7.086287726953632e-07,4.4229483075468396e-10,-9.849771128689956e-14
170,237,Saturday,6,7.875579679012052,-6.783396435374967e-07,-0.0001227333261620808,4.70597916135967e-07,-6.318156934838387e-10,3.5959913008758017e-13,-7.389593552567473e-17
170,237,Sunday,5,7.667919928924025,-0.014668340855897974,1.5613744877528705e-05,4.2320568732289087e-08,-6.206309861746697e-11,2.0470069989476763e-14
170,237,Monday,8,4.992773819408743,2.413626596867462e-17,-5.3388791727543124e-11,4.1677822666113824e-12,8.562803407017654e-10,-2.8562921534259936e-12,3.654744512885371e-15,-2.1026825090715272e-18,4.554033310755742e-22
170,237,Tuesday,8,4.797506316718103,2.6964484717312697e-17,5.748940957223588e-11,4.6144419471907236e-12,9.445923002907948e-10,-3.0807416113314747e-12,3.846718222838595e-15,-2.159803274851692e-18,4.571486036031518e-22
170,237,Wednesday,7,3.2079470042154465,7.151201923352502e-12,-1.6203365758989203e-08,4.60300708747687e-07,-1.4035206378457052e-09,1.702034473405326e-12,-9.517792782812506e-16,2.0352995212174987e-19
170,237,Thursday,8,3.9587440333977106,3.073243470030407e-17,-2.9237975714037796e-11,5.11081744703377e-12,1.0394232605139934e-09,-3.3846645126610215e-12,4.24623476525219e-15,-2.4045806591632854e-18,5.143174117796226e-22
170,237,Friday,8,5.900074114824779,2.5854376674390938e-17,4.9587983945071317e-11,3.967882206962782e-12,7.920827570612343e-10,-2.5833843948880234e-12,3.2210282578571096e-15,-1.8055280901292508e-18,3.8170916573160445e-22
170,238,Saturday,9,14.299678575544352,1.3409043453616067e-29,-4.626013111537973e-21,5.714099984438775e-24,3.453730585616737e-21,1.5333930394025865e-18,4.3067718210320365e-16,-9.793936508696977e-19,7.449755988563357e-22,-1.8924390574924818e-25
170,238,Sunday,7,15.74952313760831,-6.735435667512437e-12,-8.951175662299617e-09,-4.053703450526116e-07,1.5581475503695809e-09,-2.120182586369347e-12,1.235318352067418e-15,-2.6312073952103626e-19
170,238,Monday,6,11.83371806386252,8.750274298266433e-07,0.00017056791109620545,-5.076938032328888e-07,7.262666171420375e-10,-5.139193356957976e-13,1.376163323207012e-16
170,238,Tuesday,7,14.55187977493599,2.9845617313185206e-12,1.8715083841535804e-09,1.8814646423267043e-07,-3.324516372780874e-10,2.04425852678667e-13,-5.7946158506901e-17,9.351657150341049e-21
170,238,Wednesday,8,12.84209669672817,2.3559247872567087e-17,9.204815555333833e-11,3.5116075611504783e-12,6.970972255713971e-10,-1.8136870617943306e-12,1.819733240608791e-15,-8.385359797507457e-19,1.5018377419309365e-22
170,238,Thursday,4,15.092973672628474,-0.05709991529419109,0.0002727707742370629,-2.9719129271319735e-07,9.411902985122308e-11
170,238,Friday,5,15.88821941571987,-0.05998812816483044,0.00025585525294260125,-2.446694257788651e-07,3.984571773022448e-11,1.888393276180405e-14
170,239,Saturday,6,13.448031362335467,-5.305366810448964e-07,-8.981659753647577e-05,3.3700984344169336e-07,-3.78858635204862e-10,1.549063003508075e-13,-1.644020339477361e-17
170,239,Sunday,4,15.338146702511404,-0.04001727657161175,0.00011730052041305635,-9.864017870392058e-08,2.3946998971612003e-11
170,239,Monday,7,10.638947128070328,4.750982070884057e-12,7.178043670180336e-10,3.1188398590366214e-07,-8.057903872004831e-10,8.513029652927553e-13,-4.370490154698216e-16,9.061747852169047e-20
170,239,Tuesday,6,13.704973469384239,6.85589217697368e-08,1.2687347915674044e-05,1.0114862110999127e-07,-1.757092473664153e-10,7.863958062164263e-14,-6.7989103405074585e-18
170,239,Wednesday,4,13.389645178106026,-0.04759719343674031,0.00023092424704434893,-2.5101394056341415e-07,7.879217425321093e-11
170,239,Thursday,4,13.046507262890472,-0.04105457567654592,0.0002215223839658878,-2.4591105033885485e-07,7.778805413244749e-11
170,239,Friday,4,12.90610986012021,-0.02344504721440167,0.0001775103352965033,-2.1981836535989934e-07,7.558383550155951e-11
170,243,Monday,9,20.156875211275242,1.2524741164781392e-29,4.895850631576539e-20,7.301628583733758e-24,4.442964451129448e-21,2.1162253491203014e-18,6.274933829255469e-16,-1.3729112200852188e-18,1.0006900488004558e-21,-2.4283943934667047e-25
170,243,Tuesday,12,21.537402568197866,4.502785519176053e-47,-1.6181269644888938e-28,-2.7137543376578803e-33,-7.520448240942658e-38,2.0524266986653546e-35,1.3941994743297173e-32,8.331310581906543e-30,4.006560004886461e-27,1.2116213758156133e-24,-2.731440460147092e-27,2.0488272936695375e-30,-5.1133625335555746e-34
170,243,Wednesday,4,22.862332614991885,-0.10592803612422604,0.0002866881168635611,-1.9224981058190898e-07,2.8227354757987358e-11
170,243,Thursday,14,24.87262908166681,3.4116713881022587e-59,8.448157682583711e-34,6.391985228565723e-40,3.84435636709991e-43,-1.7516230668541717e-46,2.6013726495958587e-44,2.0301449061288348e-41,1.4488692322322522e-38,9.062009600695963e-36,4.545126285239676e-33,1.4288576698104843e-30,-3.206817593222838e-33,2.395456028390511e-36,-5.9557317056103746e-40
170,243,Friday,13,22.077005578272505,6.858173638243882e-53,3.949018629464492e-31,3.9029746502141585e-35,-9.794312557967414e-40,4.194666105673475e-41,3.133559534710181e-38,2.155848216151862e-35,1.3059997770756753e-32,6.371356140855121e-30,1.9554790619126306e-27,-4.395083365008677e-30,3.2880622131091357e-33,-8.18748666050124e-37
170,244,Saturday,8,22.253765878644703,-3.6700011590069685e-17,5.810325004963408e-12,-4.575016399761721e-12,-8.475466292037372e-10,3.2107090585567424e-12,-4.357273161747523e-15,2.5511056687815006e-18,-5.479781422449965e-22
170,244,Sunday,12,20.895818432658054,1.3207600912554463e-47,3.683899067618386e-29,8.202331850429248e-34,-3.9306769446330256e-38,6.030123253029876e-36,4.099624972298295e-33,2.457820102310873e-30,1.1881034064734393e-27,3.6167672566385075e-25,-7.828869949663794e-28,5.665760682683943e-31,-1.371131736098712e-34
170,244,Monday,6,17.02084620705822,2.0730809941109206e-06,0.00039054731858543043,-1.741899336486005e-06,2.9788563122839913e-09,-2.184424449159272e-12,5.748782420471156e-16
170,244,Tuesday,5,18.27605794934666,0.08835001370457447,-0.0004168594292105774,8.281729089553795e-07,-6.688298009298591e-10,1.8459250089098406e-13
170,244,Wednesday,4,25.086904369483136,-0.11651974461983859,0.00038920386468868217,-3.611187332212843e-07,1.0051598524868977e-10
170,244,Thursday,12,24.331953452318082,4.35595838546898e-47,1.2762414450011977e-28,-1.217090622545132e-32,3.9837682198105996e-39,2.16364412671651e-35,1.4690373846582925e-32,8.764635244490633e-30,4.2072892892933295e-27,1.2702308487357621e-24,-2.852044293885612e-27,2.1315175508031108e-30,-5.302584495220601e-34
170,244,Friday,12,23.089735443994925,7.624398381988877e-47,-5.065799877988649e-29,1.252439614266707e-32,3.4978301982993662e-37,3.5813938410048214e-35,2.404827498849345e-32,1.420237663695192e-29,6.752128956922722e-27,2.019531538058102e-24,-4.611358038413406e-27,3.5056745548462456e-30,-8.87215533654528e-34
170,246,Saturday,7,10.13394553681846,-6.087121749341309e-12,-6.349333612418075e-11,-3.5848441117523924e-07,1.4790725138441905e-09,-2.142109598004649e-12,1.3303346380461103e-15,-3.027715041850573e-19
170,246,Sunday,5,10.166959239944823,0.00635029391867412,-0.00012861182898201597,3.696465846440578e-07,-3.4552638562273824e-10,1.0323960231916126e-13
170,246,Monday,8,6.029093695128184,2.4948719517007058e-17,-2.0907959219661763e-11,4.125252709030992e-12,8.332659776628106e-10,-2.6536489730426115e-12,3.2851413977772185e-15,-1.8512958262901354e-18,3.966594074275347e-22
170,246,Tuesday,8,7.845430268972384,2.265220925139507e-17,2.3766673929571676e-11,3.5986213943037183e-12,7.132237287265509e-10,-2.215685957356922e-12,2.66762304168803e-15,-1.460779422033174e-18,3.0435669977626917e-22
170,246,Wednesday,5,9.981384305302077,-0.06485339237473983,0.00028688263106301046,-3.5514437186845707e-07,1.6662651747779513e-10,-2.552823401820625e-14
170,246,Thursday,5,10.547760570043891,-0.08046044227808034,0.00035295526372602584,-4.6865622302347205e-07,2.5562641402703287e-10,-5.131361569197147e-14
170,246,Friday,4,10.594790357647385,-0.060806943053413075,0.000236215083331879,-2.423229813986596e-07,7.511779745378338e-11
170,249,Saturday,6,11.367320302017825,-9.511419075775025e-07,-0.00016331191857059916,6.605292863704357e-07,-9.48956294417444e-10,5.971999061004472e-13,-1.4026347952492472e-16
170,249,Sunday,7,11.57425217821442,-5.034118173851812e-12,-2.700308116322447e-09,-3.0262061447282056e-07,1.1386440517426733e-09,-1.5544232738920487e-12,9.237472627216914e-16,-2.0317562757495188e-19
170,249,Monday,8,7.867802357771046,2.5003862753052832e-17,2.1647410100196386e-11,3.735666469844517e-12,7.398012461452739e-10,-2.38689571091308e-12,2.931638485639937e-15,-1.6121166520298219e-18,3.3319223471054076e-22
170,249,Tuesday,8,8.301807867785904,2.761264071443338e-17,-2.02790422770135e-11,4.241205966522123e-12,8.370921323235428e-10,-2.806237698466168e-12,3.592365186029453e-15,-2.0597566278683986e-18,4.433893345691599e-22
170,249,Wednesday,8,7.5813428410471655,2.657204358108646e-17,-1.920967619974793e-11,4.033043919466022e-12,8.016246694592532e-10,-2.547130728684883e-12,3.111545578349336e-15,-1.7141724084249913e-18,3.5664373306285977e-22
170,249,Thursday,8,7.862400925764588,2.9767056768027954e-17,-9.91693067231234e-11,4.630039730445922e-12,9.213363890696947e-10,-3.022801906896085e-12,3.777224063412645e-15,-2.1097283921278368e-18,4.4179161007432965e-22
170,249,Friday,8,8.433209904282055,2.740709391710434e-17,1.7197196473454566e-11,3.9109392954273434e-12,7.645564978311706e-10,-2.4742937725811164e-12,3.044247612963099e-15,-1.670553738509752e-18,3.4306450630006224e-22
170,255,Saturday,4,28.50850625205569,-0.1031499639169877,0.00027984088354912287,-2.4617045313504716e-07,6.921944504978439e-11
170,255,Sunday,6,21.349115784836517,-1.1146379779558025e-06,-0.00018507694729948565,6.21020104059145e-07,-7.434844378964148e-10,3.900522247674967e-13,-7.803363918748226e-17
170,255,Monday,15,23.424668453853307,1.1210008333047238e-65,1.3467606465373745e-37,9.372093094605227e-43,2.166264104184118e-46,1.7781223158871247e-61,1.0830583646709433e-50,8.924505030364507e-48,6.876089876383887e-45,4.8423329592743073e-42,2.986694127936897e-39,1.4762518834647026e-36,4.570354439155404e-34,-1.0718448516473739e-36,8.341361517567536e-40,-2.155332962708326e-43
170,255,Tuesday,3,16.883887913748225,0.024016002753320984,-1.7806787170952843e-05,1.5468937976663225e-09
170,255,Wednesday,11,21.93445684772783,1.4623717375163932e-41,-2.74897867148365e-26,2.0802827508743842e-30,8.83165782495023e-33,5.596191616853373e-30,3.379452221100424e-27,1.6404752035404682e-24,5.00311656020578e-22,-1.1412874207207567e-24,8.65224703507676e-28,-2.180125037044914e-31
170,255,Thursday,3,14.04489660476564,0.05392268649890703,-5.9070437359124017e-05,1.81023190151683e-08
170,255,Friday,4,28.192520868311124,-0.12507675213332684,0.00042017213605138713,-4.4259509218491586e-07,1.4716258529726423e-10
170,256,Saturday,3,24.57842463187802,-0.05161800967459825,9.538116598767493e-05,-4.173084216542299e-08
170,256,Sunday,17,20.94737877849595,5.515408814326387e-78,3.5955503867969223e-44,4.266967746562914e-48,-7.611697565876189e-53,1.2428042847144333e-73,8.806853922950144e-63,5.545619935475746e-60,4.856338324363589e-57,4.057220255506425e-54,3.184954924370678e-51,2.291781175177449e-48,1.4468728879537178e-45,7.327970355445626e-43,2.3260814273191507e-40,-5.251839595565987e-43,3.9441712000888866e-46,-9.854815653371172e-50
170,256,Monday,17,22.545668076411477,1.5335687691126082e-78,-9.994880107780041e-44,1.5687173105927816e-48,-6.697943855678171e-53,4.2600172209838165e-74,3.680713005688034e-63,2.570728812836337e-60,2.2919753333186275e-57,1.942230165215962e-54,1.5423507800654925e-51,1.1204608432251154e-48,7.130762165052313e-46,3.636229820236091e-43,1.1610116021911878e-40,-2.6195765534881792e-43,1.9612845988013988e-46,-4.876297752378254e-50
170,256,Tuesday,3,19.50739995611007,-0.035558465215732214,8.676000602793265e-05,-4.39300725105876e-08
170,256,Wednesday,13,20.06989081998451,1.1629953004011035e-53,-7.338408659919788e-34,-1.6922075144583253e-36,2.207351615350658e-40,8.729824587276281e-42,6.764288406374224e-39,4.80978159460351e-36,2.9957941622429996e-33,1.4961011464751627e-30,4.683087514906138e-28,-1.0619957100724088e-30,8.021703987580756e-34,-2.0179508497468897e-37
170,256,Thursday,12,19.278789514097816,2.874164009952585e-47,-5.403078139687873e-29,-3.7750261151131594e-33,5.707431472217635e-38,1.3977169339487092e-35,9.627152585715852e-33,5.832557936644382e-30,2.8428502965844902e-27,8.70915416486675e-25,-1.9807344179274682e-27,1.5000022278091229e-30,-3.781251381572449e-34
170,256,Friday,3,17.357632719178497,0.021849430419932415,-1.4040973438684827e-05,2.222948191855957e-09
170,260,Saturday,3,28.280297812238036,-0.06208059547313463,0.00011810644221102324,-5.724209212788998e-08
170,260,Sunday,6,17.60126072483927,4.889490219948421e-08,7.176589240007934e-06,-5.880654403659766e-08,1.4447554215424191e-10,-1.2139439623983166e-13,3.274109535729122e-17
170,260,Monday,3,15.684245798608671,0.021296423763593822,-2.1901591062104302e-05,7.091622664463476e-09
170,260,Tuesday,6,23.911537783735334,-1.8585787736046886e-06,-0.00025813592304452086,1.0827159695169601e-06,-1.5675280829861088e-09,9.52450969412734e-13,-2.0827634519312944e-16
170,260,Wednesday,20,20.749745007269283,1.2580349418011854e-96,-4.854187203087928e-53,-2.0632035443480504e-57,-6.877668580514182e-62,-1.8991135491519597e-65,2.7513538464217975e-81,1.6873602510369704e-78,1.6503933761792732e-75,1.578717339956212e-72,1.4689864571474016e-69,1.3197248173738107e-66,1.1326126013331867e-63,9.139682097096644e-61,6.762320395630942e-58,4.3898664098991194e-55,2.2857504284319456e-52,7.457059275003844e-50,-1.6343025454005494e-52,1.192371341737253e-55,-2.8958929490148e-59
170,260,Thursday,4,23.61737588674982,-0.08311873598195092,0.000309020682794421,-3.2993305790214897e-07,1.08676336266757e-10
170,260,Friday,5,31.483219590028433,-0.21703016901358482,0.000988848334650201,-1.6114477342240488e-06,1.104538302673428e-09,-2.720271896096411e-13
170,261,Saturday,14,15.536370906821826,1.2610721177019993e-59,-1.1672022599958333e-34,4.090741839827741e-39,-2.4972899024016895e-43,6.634662119725883e-55,8.830151064746212e-45,6.666480445048959e-42,4.608417739522073e-39,2.79633474751983e-36,1.3629645399753285e-33,4.170867527590765e-31,-9.423159612411689e-34,7.095738568340862e-37,-1.78025286889333e-40
170,261,Sunday,15,14.299359059776846,1.1191819017453159e-65,-7.163301824680824e-38,2.5641753847019086e-43,-1.9957951709744377e-46,4.276423536199861e-50,9.154851859618729e-51,7.306637770279326e-48,5.4689923864789924e-45,3.753061835226092e-42,2.2620532294310275e-39,1.0953590182246729e-36,3.329886163065316e-34,-7.616209743759256e-37,5.798099257886018e-40,-1.469175037036209e-43
170,261,Monday,4,12.42344001282325,-0.006905779650248407,8.646581676788261e-05,-1.0134047571493637e-07,3.131749186059932e-11
170,261,Tuesday,7,9.27427440966655,1.3388143933332049e-11,1.0711591894284171e-09,8.804580368256559e-07,-3.042096368146839e-09,4.067673667737882e-12,-2.4415084896879104e-15,5.488391490198491e-19
170,261,Wednesday,8,12.33257972294264,3.7293772818295394e-17,-2.986913288153579e-12,5.672649700139953e-12,1.108670758352404e-09,-3.716758000639656e-12,4.8080884807086415e-15,-2.804402391578369e-18,6.161886423896378e-22
170,261,Thursday,4,15.132270160110863,-0.007313858876548486,8.197491531590221e-05,-9.600824659414771e-08,2.996642465563484e-11
170,261,Friday,4,17.834814218466825,-0.04117321208598504,0.00015998455992119576,-1.6556878412535678e-07,5.2017781687985965e-11
170,262,Saturday,10,11.135097034476248,1.0381020974352323e-35,3.551172572381847e-23,-5.938085981125711e-28,3.829073297060318e-27,2.166182872249893e-24,9.8933842511468e-22,2.8516138866663815e-19,-6.522832593319644e-22,4.977638567782647e-25,-1.2657984194629346e-28
170,262,Sunday,7,10.340914234680113,-2.6439682347428546e-12,-4.1109638512595186e-09,-1.410822967884403e-07,5.529521476046228e-10,-7.448401492391009e-13,4.2614525558711505e-16,-8.925525113013945e-20
170,262,Monday,6,8.944814050119419,6.643408781008638e-07,0.0001282295720633744,-3.402500619210644e-07,4.141062820689734e-10,-2.5650402417542656e-13,6.277412534319981e-17
170,262,Tuesday,4,12.190246026026736,-0.007868793715072325,8.153661084199987e-05,-1.0005990887968511e-07,3.237895638339912e-11
170,262,Wednesday,6,9.476325625477108,6.275493971832801e-07,0.00011741042691047002,-3.134014809634694e-07,4.128719009604202e-10,-2.7923911024757217e-13,7.265026613752988e-17
170,262,Thursday,7,9.408257846066796,7.408959958403805e-12,-7.116897018927096e-09,4.6890145246946197e-07,-1.4270278721667845e-09,1.7430732563095403e-12,-9.899716242754353e-16,2.1603981946076884e-19
170,262,Friday,8,11.078805032039341,2.2558893875581463e-17,-2.379443914782056e-11,3.287229638867196e-12,6.512721509646119e-10,-1.974600410656914e-12,2.3020643393856404e-15,-1.2162512080124707e-18,2.4439318184374954e-22
179,7,Saturday,6,4.374207256444074,1.4229249662171153e-07,2.4735309184015883e-05,-1.0828994013687902e-07,2.0510407848878788e-10,-1.6556772745792894e-13,4.6832840884787416e-17
179,7,Sunday,9,4.814606556281344,1.3797999027141866e-30,-1.5895088740985562e-21,7.316607039179951e-25,3.420072494135372e-22,1.472777272470614e-19,4.0183430011802887e-17,-8.539416660036696e-20,6.159945381917392e-23,-1.5081336188849038e-26
179,7,Monday,3,4.633270371519725,-0.00018484210400516833,9.176024721387438e-06,-7.040106812411732e-09
179,7,Tuesday,8,4.524778872081976,6.004745085352045e-18,2.37233921467084e-12,8.246369258373518e-13,1.5454508970650223e-10,-5.153987462711217e-13,6.941635899504481e-16,-4.303376145482762e-19,1.007714124545565e-22
179,7,Wednesday,12,5.882953895199162,1.6422980133631453e-48,-2.208130726431032e-30,-1.6169575314975744e-34,1.9614912073827098e-38,9.427538728237415e-37,6.360240157374843e-34,3.762930653643896e-31,1.7894967628241627e-28,5.349978458949105e-26,-1.2701398182434858e-28,9.936511489031111e-32,-2.56693472835068e-35
179,7,Thursday,4,4.7816768423326454,-0.005548733274899703,2.3628130524693198e-05,-2.0010001997744145e-08,4.106227943365652e-12
179,7,Friday,7,3.5458125091138344,1.8455691913518155e-12,4.108257982863528e-09,1.0833676977895303e-07,-3.6508343765343017e-10,4.964641703559808e-13,-3.083409248262891e-16,7.19045223327075e-20
179,145,Saturday,8,6.813814674886629,9.862787868598354e-18,-4.651545057726207e-12,1.7680475488219e-12,3.5191966589755804e-10,-1.2178343506316693e-12,1.5735396794374006e-15,-8.95120523117056e-19,1.8883352023501963e-22
179,145,Sunday,4,2.9823053521500418,0.02743961175128162,-7.310375541196752e-05,8.507901359762428e-08,-3.239004718259681e-11
179,145,Monday,8,4.786412234830401,2.4913496161247666e-17,-7.154127107445206e-12,3.903431519167627e-12,7.252959248567213e-10,-2.571370090708481e-12,3.4595358749400826e-15,-2.070851377737576e-18,4.627834272234944e-22
179,145,Tuesday,5,7.825145717446723,-0.035837008361285894,0.000190006586840719,-3.318912672105113e-07,2.444217620658052e-10,-6.527163620328339e-14
179,145,Wednesday,3,8.016406067245573,-0.016064371591104184,4.650343012267284e-05,-2.5458482576003775e-08
179,145,Thursday,20,8.789615205119247,4.347523038408018e-95,-4.0894058777889775e-52,6.67972981278038e-57,6.035628640477488e-61,7.596454196607839e-65,7.95323518202374e-80,4.6797749284252864e-77,4.056152459510419e-74,3.436481845498792e-71,2.8341037726011304e-68,2.2598504368978013e-65,1.7245022795195247e-62,1.2399139092265436e-59,8.191941029543253e-57,4.7594778284594473e-54,2.2230880622366262e-51,6.521139203612616e-49,-1.557825679148968e-51,1.2347302661741226e-54,-3.248749758032369e-58
179,145,Friday,7,4.580288112093795,4.951992762165186e-12,5.707950246179547e-09,2.60894505837432e-07,-8.219424410172722e-10,1.000593198598869e-12,-5.4603451386618905e-16,1.116114093719873e-19
179,146,Saturday,5,4.839535222497634,0.026623497284415924,-0.00011797951717347919,2.1608210734125264e-07,-1.6897777276362303e-10,4.664891903644579e-14
179,146,Sunday,19,5.885604770747864,-2.0598965185436365e-90,4.576712775875809e-50,6.022742738387656e-56,3.3447187827664315e-61,9.723461371658034e-63,-5.045926033546564e-75,-2.5101599935155065e-72,-2.2500859942610087e-69,-1.9605014056489542e-66,-1.6494952383735233e-63,-1.3265791248155737e-60,-1.003989678852983e-57,-6.973309748115474e-55,-4.2534418432236434e-52,-2.0828041517823324e-49,-6.395522195832112e-47,1.5917440660667278e-49,-1.3122941060426856e-52,3.585783783756629e-56
179,146,Monday,3,0.010794656295908034,0.023700900157261284,-2.6517389494215462e-05,8.962389166478247e-09
179,146,Tuesday,8,5.101907210395662,1.725510258145995e-17,4.667215857588388e-11,2.6293268925504537e-12,5.004764461094614e-10,-1.929469318065548e-12,2.788173805059914e-15,-1.7750684354332154e-18,4.1847560212756375e-22
179,146,Wednesday,9,5.001958256514662,3.568948638017574e-23,3.712901017026365e-14,7.819907316400744e-18,2.80747165620065e-15,5.38507811677511e-13,-2.196398284598097e-15,3.3968618792731254e-18,-2.3115282746922666e-21,5.791575274346292e-25
179,146,Thursday,3,5.804169875442078,-0.00017764927384232264,6.206853590631155e-06,-4.297307981909019e-09
179,146,Friday,8,3.3065667904349993,2.3422898322221623e-17,-3.4382907457511296e-11,3.276438569499243e-12,6.123097618816563e-10,-2.2390916744043904e-12,3.099167050785954e-15,-1.9033008045805085e-18,4.35166177473109e-22
179,193,Saturday,3,5.624261529480514,-0.006319774465850321,1.3574201896946092e-05,-6.803311233776957e-09
179,193,Sunday,12,4.290734980095976,4.1501906261368784e-48,1.469504238371254e-29,2.837293414854746e-35,3.152076281497158e-38,2.05931224095333e-36,1.3593214326416869e-33,7.889787455261964e-31,3.6892225810669833e-28,1.0865726273570207e-25,-2.1072064261425623e-28,1.3325816693781825e-31,-2.7257823286734065e-35
179,193,Monday,5,4.749490030112778,-0.01740686439792156,0.00012146723444767866,-2.4687115057665815e-07,2.0226253984512907e-10,-5.863354435090538e-14
